hash,from,to,value,timeStamp,blockNumber,tokenSymbol,contractAddress,isError,gasPrice,gasUsed
0x70d830b6aceded6b4f91764b40d36824eb7ca9a76f204bdd551439d232073ba4,0x6fdc428d10baec5e4a114363d261c3f56b4aadb9,0x0261db5aff8e5ec99fbc8fbba5d4b9f8ecd44ec7,491725430.0,1585965658,9802718,USDT,0xdac17f958d2ee523a2206206994597c13d831ec7,,2016000004.0,34640
0x70d830b6aceded6b4f91764b40d36824eb7ca9a76f204bdd551439d232073ba4,0x6fdc428d10baec5e4a114363d261c3f56b4aadb9,0x0261db5aff8e5ec99fbc8fbba5d4b9f8ecd44ec7,0.0,1585965658,9802718,,,0.0,2016000004.0,34640
0x0b83fd9458cbe5550ae0107f048089a8fd34b17a4d992b29e23ec690ae94cd01,0x6fdc428d10baec5e4a114363d261c3f56b4aadb9,0x0261db5aff8e5ec99fbc8fbba5d4b9f8ecd44ec7,3.756e+18,1585972326,9803202,,,0.0,3000000000.0,29210
0xdf2e4461eecb54a6f8f0de796503b8208fd14c4e2deb93b66e13b223cb21464c,0x6fdc428d10baec5e4a114363d261c3f56b4aadb9,0xdac17f958d2ee523a2206206994597c13d831ec7,0.0,1586000647,9805286,,,0.0,6128399644.0,45961
0xc3a0de23ca98b92b13a15e2100f6fad4cf51abbd13ca15d21e14bc4aeb800318,0x6fdc428d10baec5e4a114363d261c3f56b4aadb9,0x0261db5aff8e5ec99fbc8fbba5d4b9f8ecd44ec7,534000000.0,1586000780,9805299,USDT,0xdac17f958d2ee523a2206206994597c13d831ec7,,6000000000.0,34640
0xc3a0de23ca98b92b13a15e2100f6fad4cf51abbd13ca15d21e14bc4aeb800318,0x6fdc428d10baec5e4a114363d261c3f56b4aadb9,0x0261db5aff8e5ec99fbc8fbba5d4b9f8ecd44ec7,0.0,1586000780,9805299,,,0.0,6000000000.0,34640
0x1bb054d5af9e0f3f20954ac8b097ab32af8091e2f6f61b12c36d741c3a3c1a66,0x6fdc428d10baec5e4a114363d261c3f56b4aadb9,0xdac17f958d2ee523a2206206994597c13d831ec7,0.0,1586003129,9805489,,,0.0,2200000288.0,45961
0x3047ef452571193cb3fc8d20f88c2b079aa65c329b73cac66b546a41b88c041d,0x6fdc428d10baec5e4a114363d261c3f56b4aadb9,0x0261db5aff8e5ec99fbc8fbba5d4b9f8ecd44ec7,0.0,1586003208,9805495,,,0.0,4000000000.0,34640
0x3047ef452571193cb3fc8d20f88c2b079aa65c329b73cac66b546a41b88c041d,0x6fdc428d10baec5e4a114363d261c3f56b4aadb9,0x0261db5aff8e5ec99fbc8fbba5d4b9f8ecd44ec7,249791892.0,1586003208,9805495,USDT,0xdac17f958d2ee523a2206206994597c13d831ec7,,4000000000.0,34640
0x11fdebbd67bf18c4a9bdb0834e02d4dd514b41cd4c333a7dd9ee157e3af028ac,0x6fdc428d10baec5e4a114363d261c3f56b4aadb9,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0.0,1586590953,9849679,,,0.0,6000000000.0,49605
0x0be79fc81625ec380b800fe7dfdd29462de18916bfc6fcbe3dfe08bf834d58ef,0x6fdc428d10baec5e4a114363d261c3f56b4aadb9,0x0261db5aff8e5ec99fbc8fbba5d4b9f8ecd44ec7,30000000000.0,1586591079,9849694,USDC,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,,3061300000.0,42994
0x0be79fc81625ec380b800fe7dfdd29462de18916bfc6fcbe3dfe08bf834d58ef,0x6fdc428d10baec5e4a114363d261c3f56b4aadb9,0x0261db5aff8e5ec99fbc8fbba5d4b9f8ecd44ec7,0.0,1586591079,9849694,,,0.0,3061300000.0,42994
0xf2bf0ed2214375bf31dc4602a42e4b20ed0267f580899976784d861ffc724743,0x6fdc428d10baec5e4a114363d261c3f56b4aadb9,0x0261db5aff8e5ec99fbc8fbba5d4b9f8ecd44ec7,5.86e+18,1586621805,9852020,,,0.0,2000000000.0,29210
0x20a0d2371186bf02a320d9af41870e45fbd194fcb0a45ae4e9777a62a3eef4b8,0x6fdc428d10baec5e4a114363d261c3f56b4aadb9,0xdac17f958d2ee523a2206206994597c13d831ec7,0.0,1586990843,9879801,,,0.0,4000000000.0,45949
0x7a90eaaffeaf954604b8615df1b393f4f78e8a7977fcb41c7203fdc44bd4d176,0x6fdc428d10baec5e4a114363d261c3f56b4aadb9,0x0261db5aff8e5ec99fbc8fbba5d4b9f8ecd44ec7,300000000.0,1586990932,9879806,USDT,0xdac17f958d2ee523a2206206994597c13d831ec7,,4600000001.0,34628
0x7a90eaaffeaf954604b8615df1b393f4f78e8a7977fcb41c7203fdc44bd4d176,0x6fdc428d10baec5e4a114363d261c3f56b4aadb9,0x0261db5aff8e5ec99fbc8fbba5d4b9f8ecd44ec7,0.0,1586990932,9879806,,,0.0,4600000001.0,34628
0xa920bf7bed7257b7970db4eed7f5946743dee6f36799d420c6217aa439b4dd7f,0x6fdc428d10baec5e4a114363d261c3f56b4aadb9,0x0261db5aff8e5ec99fbc8fbba5d4b9f8ecd44ec7,2.02009652e+18,1586991920,9879889,,,0.0,2000000000.0,29210
0xf29938801e06c3127ace371f53b7ffda5f8486bb7d6a70a462d9585dadce767b,0x6fdc428d10baec5e4a114363d261c3f56b4aadb9,0xdac17f958d2ee523a2206206994597c13d831ec7,0.0,1587450748,9914218,,,0.0,8000000000.0,45961
0xc7c08b899dd6e79595469b638e30fc8610e2f3ab445dc582c6e9059e759e2106,0x6fdc428d10baec5e4a114363d261c3f56b4aadb9,0x0261db5aff8e5ec99fbc8fbba5d4b9f8ecd44ec7,0.0,1587450866,9914222,,,0.0,10000000000.0,34640
0xc7c08b899dd6e79595469b638e30fc8610e2f3ab445dc582c6e9059e759e2106,0x6fdc428d10baec5e4a114363d261c3f56b4aadb9,0x0261db5aff8e5ec99fbc8fbba5d4b9f8ecd44ec7,290000000.0,1587450866,9914222,USDT,0xdac17f958d2ee523a2206206994597c13d831ec7,,10000000000.0,34640
0x27551cc75baf121e1807443788c400bfbcb668b9e406b448be7c2c3a721053ad,0x6fdc428d10baec5e4a114363d261c3f56b4aadb9,0xdac17f958d2ee523a2206206994597c13d831ec7,0.0,1587462273,9915079,,,0.0,10000000000.0,45949
0x761a8d701eca9d86487f402bbf37c42887c81a738ad1ee806d1f3dcfd60c4be8,0x6fdc428d10baec5e4a114363d261c3f56b4aadb9,0x0261db5aff8e5ec99fbc8fbba5d4b9f8ecd44ec7,0.0,1587462579,9915097,,,0.0,10000000000.0,34628
0x761a8d701eca9d86487f402bbf37c42887c81a738ad1ee806d1f3dcfd60c4be8,0x6fdc428d10baec5e4a114363d261c3f56b4aadb9,0x0261db5aff8e5ec99fbc8fbba5d4b9f8ecd44ec7,2140000.0,1587462579,9915097,USDT,0xdac17f958d2ee523a2206206994597c13d831ec7,,10000000000.0,34628
0x85b52037d9007f56972b1159493f158033e6f5fcaf09a0ae5e26a650e18f7942,0x6fdc428d10baec5e4a114363d261c3f56b4aadb9,0xdac17f958d2ee523a2206206994597c13d831ec7,0.0,1587466487,9915386,,,0.0,4000000000.0,45961
0x3c92ec4a813895a6cf12df817488cca657420eed4d9c4f6b4a63563f2ca57cfb,0x6fdc428d10baec5e4a114363d261c3f56b4aadb9,0x0261db5aff8e5ec99fbc8fbba5d4b9f8ecd44ec7,0.0,1587466653,9915405,,,0.0,3000000000.0,34640
0x3c92ec4a813895a6cf12df817488cca657420eed4d9c4f6b4a63563f2ca57cfb,0x6fdc428d10baec5e4a114363d261c3f56b4aadb9,0x0261db5aff8e5ec99fbc8fbba5d4b9f8ecd44ec7,950000000.0,1587466653,9915405,USDT,0xdac17f958d2ee523a2206206994597c13d831ec7,,3000000000.0,34640
0xa86e0c867f9a2dc05b16766b3fc9c788c08cfdbcfc441cdd0f72ed0d5879660d,0x6fdc428d10baec5e4a114363d261c3f56b4aadb9,0x0261db5aff8e5ec99fbc8fbba5d4b9f8ecd44ec7,1.46782527e+18,1587467796,9915498,,,0.0,10000000000.0,29210
0x7c5917f1217aef0ccaa664a886f45849533a6a06d3a4203afa5af65c62b861c1,0x6fdc428d10baec5e4a114363d261c3f56b4aadb9,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0.0,1587505344,9918298,,,0.0,2200000000.0,49593
0xbccfe48fe6a9c61bd82fe85ca0eed46e3bb799eb54902fd3d840a52b313bd804,0x6fdc428d10baec5e4a114363d261c3f56b4aadb9,0x0261db5aff8e5ec99fbc8fbba5d4b9f8ecd44ec7,0.0,1587506016,9918341,,,0.0,2000000000.0,42982
0xbccfe48fe6a9c61bd82fe85ca0eed46e3bb799eb54902fd3d840a52b313bd804,0x6fdc428d10baec5e4a114363d261c3f56b4aadb9,0x0261db5aff8e5ec99fbc8fbba5d4b9f8ecd44ec7,100000000.0,1587506016,9918341,USDC,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,,2000000000.0,42982
0x8b2b650806b4c97e320f386ef3b79f2a43d0f89701d09b2b6f21f448957460c7,0x6fdc428d10baec5e4a114363d261c3f56b4aadb9,0x0261db5aff8e5ec99fbc8fbba5d4b9f8ecd44ec7,2e+17,1587514743,9918983,,,0.0,3400000000.0,29210
0xd41a1dd42d6629b5447b89c6be7c9c3c2f69282830e0050df5e695c00f21deb4,0x6fdc428d10baec5e4a114363d261c3f56b4aadb9,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0.0,1587629326,9927616,,,0.0,9000000000.0,49617
0xf798520677a28578d3cad7883006d22760dd85d4c24844cd373c6485b1bdd4db,0x6fdc428d10baec5e4a114363d261c3f56b4aadb9,0x0261db5aff8e5ec99fbc8fbba5d4b9f8ecd44ec7,0.0,1587629571,9927638,,,0.0,6000000000.0,43006
0xf798520677a28578d3cad7883006d22760dd85d4c24844cd373c6485b1bdd4db,0x6fdc428d10baec5e4a114363d261c3f56b4aadb9,0x0261db5aff8e5ec99fbc8fbba5d4b9f8ecd44ec7,49949090000.0,1587629571,9927638,USDC,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,,6000000000.0,43006
0xd3e37f1b28bd0a34714cd72751d806ca75a28ab7857dd4f5d5fd6a368ac23548,0x6fdc428d10baec5e4a114363d261c3f56b4aadb9,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0.0,1587753546,9936879,,,0.0,3000000000.0,49605
0x793b5178d497168a462875addcc97781337b70b5c2f9b5293f55f96494065fda,0x6fdc428d10baec5e4a114363d261c3f56b4aadb9,0x0261db5aff8e5ec99fbc8fbba5d4b9f8ecd44ec7,0.0,1587753670,9936890,,,0.0,3000000000.0,42994
0x793b5178d497168a462875addcc97781337b70b5c2f9b5293f55f96494065fda,0x6fdc428d10baec5e4a114363d261c3f56b4aadb9,0x0261db5aff8e5ec99fbc8fbba5d4b9f8ecd44ec7,900970000.0,1587753670,9936890,USDC,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,,3000000000.0,42994
0x4705aa13c2162ab2603af8991231750a19c6194a50586fd44e6d43a744c8212e,0x6fdc428d10baec5e4a114363d261c3f56b4aadb9,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0.0,1587755940,9937079,,,0.0,3000000000.0,49605
0x14790efafaf902dcb11fd221a1fa7acf51e3faba5e8a84f167573e9a4afd09bf,0x6fdc428d10baec5e4a114363d261c3f56b4aadb9,0x0261db5aff8e5ec99fbc8fbba5d4b9f8ecd44ec7,0.0,1587756173,9937098,,,0.0,3000000000.0,42994
0x14790efafaf902dcb11fd221a1fa7acf51e3faba5e8a84f167573e9a4afd09bf,0x6fdc428d10baec5e4a114363d261c3f56b4aadb9,0x0261db5aff8e5ec99fbc8fbba5d4b9f8ecd44ec7,2648293136.0,1587756173,9937098,USDC,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,,3000000000.0,42994
0xeed98bba57b04476fe42b9662b3b43f1e8c2b79a8de09b1a1916f028dc339ca8,0x6fdc428d10baec5e4a114363d261c3f56b4aadb9,0x0261db5aff8e5ec99fbc8fbba5d4b9f8ecd44ec7,4.66523e+16,1587757323,9937174,,,0.0,3600755006.0,29210
0x8be6f6fbb1d2d849cefa1f6eeb509e7fe61d6f17c54840037159cc809bcd45b5,0x6fdc428d10baec5e4a114363d261c3f56b4aadb9,0xdac17f958d2ee523a2206206994597c13d831ec7,0.0,1587764803,9937718,,,0.0,3000000000.0,45949
0x98f79fb5764c13dd42c943b97e1283cfa0499464722a8d72dd3632e2bb8f45c0,0x6fdc428d10baec5e4a114363d261c3f56b4aadb9,0x0261db5aff8e5ec99fbc8fbba5d4b9f8ecd44ec7,0.0,1587765198,9937737,,,0.0,3000000000.0,34628
0x98f79fb5764c13dd42c943b97e1283cfa0499464722a8d72dd3632e2bb8f45c0,0x6fdc428d10baec5e4a114363d261c3f56b4aadb9,0x0261db5aff8e5ec99fbc8fbba5d4b9f8ecd44ec7,300000000.0,1587765198,9937737,USDT,0xdac17f958d2ee523a2206206994597c13d831ec7,,3000000000.0,34628
0x502c301a223605793bc03d5f097196b7c41d76fe0f593060e573ece55242a584,0x6fdc428d10baec5e4a114363d261c3f56b4aadb9,0x0261db5aff8e5ec99fbc8fbba5d4b9f8ecd44ec7,3.7e+16,1588023404,9956982,,,0.0,2200000144.0,29210
0xf3c6035c38ead4850f75774a85f68e18e6b63ed62b17416a6cc3565f9fca3cf6,0x6fdc428d10baec5e4a114363d261c3f56b4aadb9,0xdac17f958d2ee523a2206206994597c13d831ec7,0.0,1588084721,9961594,,,0.0,6000000000.0,45949
0x8889e94ffc57642f1caf0743b6fd0986337e14d4cf885c83233953460efae8f2,0x6fdc428d10baec5e4a114363d261c3f56b4aadb9,0x0261db5aff8e5ec99fbc8fbba5d4b9f8ecd44ec7,0.0,1588085066,9961618,,,0.0,6000000000.0,34628
0x8889e94ffc57642f1caf0743b6fd0986337e14d4cf885c83233953460efae8f2,0x6fdc428d10baec5e4a114363d261c3f56b4aadb9,0x0261db5aff8e5ec99fbc8fbba5d4b9f8ecd44ec7,970000.0,1588085066,9961618,USDT,0xdac17f958d2ee523a2206206994597c13d831ec7,,6000000000.0,34628
0xdc6fe408864e0d40bde39b4723ad954c5874c31cb1064e16f4b2330eed54c836,0x6fdc428d10baec5e4a114363d261c3f56b4aadb9,0x6b175474e89094c44da98b954eedeac495271d0f,0.0,1588086653,9961738,,,0.0,9000000000.0,44046
0x4e4de6adb964ce8c3fba089a7d9ad4d2c224eaf3d98ae64ec3670be63777023e,0x6fdc428d10baec5e4a114363d261c3f56b4aadb9,0x0261db5aff8e5ec99fbc8fbba5d4b9f8ecd44ec7,1e+19,1588086828,9961749,DAI,0x6b175474e89094c44da98b954eedeac495271d0f,,8000000000.0,30887
0x4e4de6adb964ce8c3fba089a7d9ad4d2c224eaf3d98ae64ec3670be63777023e,0x6fdc428d10baec5e4a114363d261c3f56b4aadb9,0x0261db5aff8e5ec99fbc8fbba5d4b9f8ecd44ec7,0.0,1588086828,9961749,,,0.0,8000000000.0,30887
0xd13bfd05bf26bf34dc0958d8cbf2474f9f6bcb8c038380459c4cbaf03caebfeb,0x6fdc428d10baec5e4a114363d261c3f56b4aadb9,0xdac17f958d2ee523a2206206994597c13d831ec7,0.0,1588090042,9961983,,,0.0,8000000000.0,45949
0x433c0aff7b6a74ae010b03bcfab3d1408108c13dcfdeade042514c8c0a13b693,0x6fdc428d10baec5e4a114363d261c3f56b4aadb9,0x0261db5aff8e5ec99fbc8fbba5d4b9f8ecd44ec7,0.0,1588090143,9961992,,,0.0,6600000233.0,49628
0x433c0aff7b6a74ae010b03bcfab3d1408108c13dcfdeade042514c8c0a13b693,0x6fdc428d10baec5e4a114363d261c3f56b4aadb9,0x0261db5aff8e5ec99fbc8fbba5d4b9f8ecd44ec7,15283300.0,1588090143,9961992,USDT,0xdac17f958d2ee523a2206206994597c13d831ec7,,6600000233.0,49628
0x77ddadd296055dfaaf4d2a7fb755eb7ae0e6c7734de9cfe6752167234f9c8e0f,0x6fdc428d10baec5e4a114363d261c3f56b4aadb9,0xd26114cd6ee289accf82350c8d8487fedb8a0c07,0.0,1588092898,9962181,,,0.0,4800000000.0,45041
0xb03857fa9446fe793d74a3e330c09bcf1e5db9415e234cbb15666504959eaef5,0x6fdc428d10baec5e4a114363d261c3f56b4aadb9,0x0261db5aff8e5ec99fbc8fbba5d4b9f8ecd44ec7,0.0,1588093042,9962193,,,0.0,4000000000.0,29983
0xb03857fa9446fe793d74a3e330c09bcf1e5db9415e234cbb15666504959eaef5,0x6fdc428d10baec5e4a114363d261c3f56b4aadb9,0x0261db5aff8e5ec99fbc8fbba5d4b9f8ecd44ec7,5.97487e+19,1588093042,9962193,OMG,0xd26114cd6ee289accf82350c8d8487fedb8a0c07,,4000000000.0,29983
0xaa24a0e25e5846f10a58e574ce33c126f792da6996d8cc4772cad4cd3457cd24,0x6fdc428d10baec5e4a114363d261c3f56b4aadb9,0x0261db5aff8e5ec99fbc8fbba5d4b9f8ecd44ec7,9976797851800888.0,1588107170,9963216,,,0.0,2000000000.0,29210
0x3b42b944a470d993c07736b3220f48eb9847ce55c76bf5e04fb7717ed85cfc35,0x6fdc428d10baec5e4a114363d261c3f56b4aadb9,0xdac17f958d2ee523a2206206994597c13d831ec7,0.0,1588109096,9963367,,,0.0,3000000000.0,45949
0x2766ba1a7f2c4f8636d4b6b099ec395f1dd891436c22e84ed118c15b80fe6c7c,0x6fdc428d10baec5e4a114363d261c3f56b4aadb9,0x0261db5aff8e5ec99fbc8fbba5d4b9f8ecd44ec7,0.0,1588109205,9963378,,,0.0,2420000000.0,49628
0x2766ba1a7f2c4f8636d4b6b099ec395f1dd891436c22e84ed118c15b80fe6c7c,0x6fdc428d10baec5e4a114363d261c3f56b4aadb9,0x0261db5aff8e5ec99fbc8fbba5d4b9f8ecd44ec7,10000000.0,1588109205,9963378,USDT,0xdac17f958d2ee523a2206206994597c13d831ec7,,2420000000.0,49628
0x4d6d51abe825e7fd3a6ea874b301b3d0c90e692439fc065f0295e915149489a7,0x6fdc428d10baec5e4a114363d261c3f56b4aadb9,0x8693afc2005f63b5eb9786bc3d488dae0e9cac23,399211891.0,1588167444,9967789,USDT,0xdac17f958d2ee523a2206206994597c13d831ec7,,11300000000.0,26197
0x4d6d51abe825e7fd3a6ea874b301b3d0c90e692439fc065f0295e915149489a7,0x6fdc428d10baec5e4a114363d261c3f56b4aadb9,0xdac17f958d2ee523a2206206994597c13d831ec7,0.0,1588167444,9967789,,,0.0,11300000000.0,26197
0x072f9ed547a8439a226d20575f0edf209eb29dc657648542ab594b7351d893e9,0x6fdc428d10baec5e4a114363d261c3f56b4aadb9,0x0261db5aff8e5ec99fbc8fbba5d4b9f8ecd44ec7,5.62950771e+18,1588263775,9975000,,,0.0,11000000000.0,29210
0x0b6ee572e8c16d8c840b319b85f99ea101cdafa8a68ea47cb611244fdf997149,0x6fdc428d10baec5e4a114363d261c3f56b4aadb9,0xdac17f958d2ee523a2206206994597c13d831ec7,0.0,1588265740,9975129,,,0.0,15000000000.0,45949
0xc95b7766df120ddf309120cd6dc54801060676539611131fa9fb907d0affefdf,0x6fdc428d10baec5e4a114363d261c3f56b4aadb9,0x0261db5aff8e5ec99fbc8fbba5d4b9f8ecd44ec7,0.0,1588265816,9975137,,,0.0,16236000279.0,34628
0xc95b7766df120ddf309120cd6dc54801060676539611131fa9fb907d0affefdf,0x6fdc428d10baec5e4a114363d261c3f56b4aadb9,0x0261db5aff8e5ec99fbc8fbba5d4b9f8ecd44ec7,100000000.0,1588265816,9975137,USDT,0xdac17f958d2ee523a2206206994597c13d831ec7,,16236000279.0,34628
0x6f3b4bc916e3c99f211a4d6160def0494de75c738f19746df2b999dfa895e253,0x6fdc428d10baec5e4a114363d261c3f56b4aadb9,0x0261db5aff8e5ec99fbc8fbba5d4b9f8ecd44ec7,9550000000000000.0,1588297639,9977442,,,0.0,4400000000.0,29210
0x5fbd998af8ee2233867d7b8b8739bfbf6d94d77bb35cdf2d7eb979a3099234b7,0x6fdc428d10baec5e4a114363d261c3f56b4aadb9,0x0261db5aff8e5ec99fbc8fbba5d4b9f8ecd44ec7,6e+17,1588412945,9986015,,,0.0,5500000000.0,29210
0x52865e7644173b316475f0c701e56d4e8515dd31b6ad9cbef17b38eae0217251,0x6fdc428d10baec5e4a114363d261c3f56b4aadb9,0x0261db5aff8e5ec99fbc8fbba5d4b9f8ecd44ec7,4990210000000000.0,1588424618,9986893,,,0.0,4300000000.0,29210
0x392e12540902a2aabd23c1e2299bfa002c3d65d570144637e0c133f3092d9390,0x6fdc428d10baec5e4a114363d261c3f56b4aadb9,0x7d1afa7b718fb893db30a3abc0cfc608aacfebb0,0.0,1588427085,9987095,,,0.0,8000000000.0,45076
0xb5176e9c024d66ff740684047ab0578a7ca3be081da6355ced5bba3007bd5779,0x6fdc428d10baec5e4a114363d261c3f56b4aadb9,0x0261db5aff8e5ec99fbc8fbba5d4b9f8ecd44ec7,0.0,1588427514,9987123,,,0.0,6000000000.0,32827
0xb5176e9c024d66ff740684047ab0578a7ca3be081da6355ced5bba3007bd5779,0x6fdc428d10baec5e4a114363d261c3f56b4aadb9,0x0261db5aff8e5ec99fbc8fbba5d4b9f8ecd44ec7,6.029e+21,1588427514,9987123,MATIC,0x7d1afa7b718fb893db30a3abc0cfc608aacfebb0,,6000000000.0,32827
0x490ce161e948f4017bad641879fb24d10976a3b640d7040cd2e200e4b07e391a,0x6fdc428d10baec5e4a114363d261c3f56b4aadb9,0x7d1afa7b718fb893db30a3abc0cfc608aacfebb0,0.0,1588575048,9998198,,,0.0,5500000233.0,45076
0x0730de6d1af56db144f49f9f6dab9d5ff43773f25dc5d5d51f01dd6cb7e2ce51,0x6fdc428d10baec5e4a114363d261c3f56b4aadb9,0x0261db5aff8e5ec99fbc8fbba5d4b9f8ecd44ec7,0.0,1588575952,9998253,,,0.0,7700000233.0,32827
0x0730de6d1af56db144f49f9f6dab9d5ff43773f25dc5d5d51f01dd6cb7e2ce51,0x6fdc428d10baec5e4a114363d261c3f56b4aadb9,0x0261db5aff8e5ec99fbc8fbba5d4b9f8ecd44ec7,1.68111e+22,1588575952,9998253,MATIC,0x7d1afa7b718fb893db30a3abc0cfc608aacfebb0,,7700000233.0,32827
0x89635db8d550ef824dd226855246ef67bc4dc1f08908c26fead70196a54fd7ca,0x6fdc428d10baec5e4a114363d261c3f56b4aadb9,0xdac17f958d2ee523a2206206994597c13d831ec7,0.0,1588584049,9998865,,,0.0,6625000000.0,45949
0xbdb3bec6769e520da9e5066ef032f904904a657f5c1b586a218d28bd35ee5ed2,0x6fdc428d10baec5e4a114363d261c3f56b4aadb9,0x0261db5aff8e5ec99fbc8fbba5d4b9f8ecd44ec7,0.0,1588584233,9998883,,,0.0,6000000000.0,49628
0xbdb3bec6769e520da9e5066ef032f904904a657f5c1b586a218d28bd35ee5ed2,0x6fdc428d10baec5e4a114363d261c3f56b4aadb9,0x0261db5aff8e5ec99fbc8fbba5d4b9f8ecd44ec7,3800000000.0,1588584233,9998883,USDT,0xdac17f958d2ee523a2206206994597c13d831ec7,,6000000000.0,49628
0x55020a7057d02448583e5333c0aeef0626476cfcaf3fb1bfb5871adc8614927c,0x6fdc428d10baec5e4a114363d261c3f56b4aadb9,0x7db5454f3500f28171d1f9c7a38527c9cf94e6b2,0.0,1588587198,9999112,,,0.0,8800000233.0,44003
0x5e8b6055d41df52d47a282e394f270e1a3734eab75d48401f4f69fd6f61f34ac,0x6fdc428d10baec5e4a114363d261c3f56b4aadb9,0x0261db5aff8e5ec99fbc8fbba5d4b9f8ecd44ec7,9961.0,1588587304,9999119,AGS,0x7db5454f3500f28171d1f9c7a38527c9cf94e6b2,,8000000000.0,54630
0x5e8b6055d41df52d47a282e394f270e1a3734eab75d48401f4f69fd6f61f34ac,0x6fdc428d10baec5e4a114363d261c3f56b4aadb9,0x0366452fe250d5fd0632a13018a31a03b725f4f8,19.0,1588587304,9999119,AGS,0x7db5454f3500f28171d1f9c7a38527c9cf94e6b2,,8000000000.0,54630
0x5e8b6055d41df52d47a282e394f270e1a3734eab75d48401f4f69fd6f61f34ac,0x6fdc428d10baec5e4a114363d261c3f56b4aadb9,0x0261db5aff8e5ec99fbc8fbba5d4b9f8ecd44ec7,0.0,1588587304,9999119,,,0.0,8000000000.0,54630
0xfc691cdac037ed00b8918614baffa95c4e6ab58f3f2729409ea9ba8be8b5b1cc,0x6fdc428d10baec5e4a114363d261c3f56b4aadb9,0x0261db5aff8e5ec99fbc8fbba5d4b9f8ecd44ec7,3.398661092241425e+16,1588588485,9999205,,,0.0,9086091906.0,29210
0x3d87e58a1b9fc6e29fe5aa8ba3ff28539b8d99aba4c0d3fc4a0fe8b661d7169b,0x6fdc428d10baec5e4a114363d261c3f56b4aadb9,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0.0,1588667393,10005153,,,0.0,10000000000.0,49605
0x5fe3d1739739cb7b51a54463758fc2d5f1795ddc7dcc0618976a1c80ca903a17,0x6fdc428d10baec5e4a114363d261c3f56b4aadb9,0x0261db5aff8e5ec99fbc8fbba5d4b9f8ecd44ec7,800114050.0,1588667495,10005162,USDC,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,,11000000000.0,42994
0x5fe3d1739739cb7b51a54463758fc2d5f1795ddc7dcc0618976a1c80ca903a17,0x6fdc428d10baec5e4a114363d261c3f56b4aadb9,0x0261db5aff8e5ec99fbc8fbba5d4b9f8ecd44ec7,0.0,1588667495,10005162,,,0.0,11000000000.0,42994
0x3c6a4ca609a6fe3851a9f5ce7d0768d91478126883133f09f8904576b2a41ca4,0x6fdc428d10baec5e4a114363d261c3f56b4aadb9,0xdac17f958d2ee523a2206206994597c13d831ec7,0.0,1588675614,10005790,,,0.0,15000000000.0,26197
0x3c6a4ca609a6fe3851a9f5ce7d0768d91478126883133f09f8904576b2a41ca4,0x6fdc428d10baec5e4a114363d261c3f56b4aadb9,0x25bcb7a7bf9e62da22ac90dd87a9000817de20bc,188506144.0,1588675614,10005790,USDT,0xdac17f958d2ee523a2206206994597c13d831ec7,,15000000000.0,26197
0xf20f6207559274760e9f4f2bd21bd09fc85a4a551a6fb0fa4ab4ea95c537e9d1,0x6fdc428d10baec5e4a114363d261c3f56b4aadb9,0xdac17f958d2ee523a2206206994597c13d831ec7,0.0,1588688125,10006694,,,0.0,12000000000.0,45973
0x4a290fc8b09bed12a7e77a6d23265a9bc007763d6fdc1e186336485ba65783a9,0x6fdc428d10baec5e4a114363d261c3f56b4aadb9,0x0261db5aff8e5ec99fbc8fbba5d4b9f8ecd44ec7,0.0,1588688206,10006700,,,0.0,13000000000.0,34652
0x4a290fc8b09bed12a7e77a6d23265a9bc007763d6fdc1e186336485ba65783a9,0x6fdc428d10baec5e4a114363d261c3f56b4aadb9,0x0261db5aff8e5ec99fbc8fbba5d4b9f8ecd44ec7,5180369063.0,1588688206,10006700,USDT,0xdac17f958d2ee523a2206206994597c13d831ec7,,13000000000.0,34652
0x360702ffa90ba3e0e9d1acc75f6ed98dbcdf18b8a9a522525f12acc1f7c4e463,0x6fdc428d10baec5e4a114363d261c3f56b4aadb9,0xdac17f958d2ee523a2206206994597c13d831ec7,0.0,1588692684,10007031,,,0.0,14520000233.0,45949
0xb18bb8e0c2e5a6146a30505d06063e768df4ef7f802fc21d85b55755cd24ac1f,0x6fdc428d10baec5e4a114363d261c3f56b4aadb9,0x0261db5aff8e5ec99fbc8fbba5d4b9f8ecd44ec7,2000000000.0,1588692769,10007038,USDT,0xdac17f958d2ee523a2206206994597c13d831ec7,,15000000000.0,34628
